TenantId,SourceSystem,MG,ManagementGroupName,"TimeGenerated [UTC]",Computer,RawData,"ContainerJobName_s","_timestamp_d","ContainerGroupName_s","time_t [UTC]","ContainerImage_s",Category,"ContainerGroupId_g","ContainerId_g","ContainerName_s","Stream_s","RevisionName_s","ContainerAppName_s","EnvironmentName_s","Log_s",Type,"_ResourceId"
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.637 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","    await self._frame.wait_for_selector(","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.637 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","  File ""/usr/local/lib/python3.10/dist-packages/playwright/_impl/_frame.py"", line 369, in wait_for_selector","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.637 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","    await self._channel.send(","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.637 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","  File ""/usr/local/lib/python3.10/dist-packages/playwright/_impl/_connection.py"", line 69, in send","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.637 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","    return await self._connection.wrap_api_call(","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.637 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","  File ""/usr/local/lib/python3.10/dist-packages/playwright/_impl/_connection.py"", line 559, in wrap_api_call","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.638 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","    raise rewrite_error(error, f""{parsed_st['apiName']}: {error}"") from None","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.638 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","playwright._impl._errors.TimeoutError: Locator.wait_for: Timeout 10000ms exceeded.","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.638 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","Call log:","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.638 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3","  - waiting for locator(""#active-grid thead.k-grid-header th[data-field='Label']"").first to be visible","ContainerAppConsoleLogs_CL",
"f992218d-c0bd-4060-b467-6921cd641fac",RestAPI,,,"12/18/2025, 8:56:45.794 PM",,,"rpa-metrics","1766091404.71918","rpa-metrics-6owjz67-zjk4n","12/18/2025, 8:56:44.638 PM","mcrlabsacr1234.azurecr.io/rpa-metrics:v1.2",ContainerAppConsoleLogs,"08994647-10cf-48d9-bcba-f7d980c57906","5fc0e8e5-24db-4934-ac37-c9e7b80f7cc8","rpa-metrics",stderr,,,"greenpond-ffe669f3",,"ContainerAppConsoleLogs_CL",
